GeneA_HOG	GeneB_HOG
HOG0010735	HOG0010901
HOG0010735	HOG0011962
HOG0010735	HOG0013135
HOG0010735	HOG0013395
HOG0010735	HOG0015590
HOG0010736	HOG0010746
HOG0010736	HOG0010800
HOG0010736	HOG0010841
HOG0010736	HOG0010852
HOG0010736	HOG0010995
HOG0010736	HOG0011077
HOG0010736	HOG0011153
HOG0010736	HOG0011362
HOG0010736	HOG0011495
HOG0010736	HOG0011511
HOG0010736	HOG0011537
HOG0010736	HOG0011539
HOG0010736	HOG0011568
HOG0010736	HOG0011575
HOG0010736	HOG0011721
HOG0010736	HOG0011726
HOG0010736	HOG0011818
HOG0010736	HOG0011965
HOG0010736	HOG0012039
HOG0010736	HOG0012096
HOG0010736	HOG0012205
HOG0010736	HOG0012352
HOG0010736	HOG0012369
HOG0010736	HOG0012570
HOG0010736	HOG0012574
HOG0010736	HOG0013168
HOG0010736	HOG0015014
HOG0010736	HOG0015233
HOG0010737	HOG0012167
HOG0010740	HOG0014712
HOG0010741	HOG0011418
HOG0010741	HOG0012065
HOG0010741	HOG0013929
HOG0010743	HOG0011684
HOG0010743	HOG0012137
HOG0010743	HOG0013257
HOG0010745	HOG0010893
HOG0010745	HOG0011368
HOG0010745	HOG0011605
HOG0010745	HOG0011606
HOG0010745	HOG0011679
HOG0010745	HOG0011813
HOG0010745	HOG0012241
HOG0010745	HOG0012298
HOG0010745	HOG0012502
HOG0010745	HOG0012531
HOG0010745	HOG0012829
HOG0010745	HOG0012861
HOG0010745	HOG0012950
HOG0010745	HOG0013084
HOG0010745	HOG0013459
HOG0010746	HOG0010841
HOG0010746	HOG0010995
HOG0010746	HOG0011153
HOG0010746	HOG0011362
HOG0010746	HOG0011495
HOG0010746	HOG0011568
HOG0010746	HOG0011721
HOG0010746	HOG0012352
HOG0010746	HOG0012369
HOG0010746	HOG0012570
HOG0010748	HOG0010814
HOG0010748	HOG0011898
HOG0010748	HOG0012414
HOG0010748	HOG0012520
HOG0010748	HOG0014705
HOG0010748	HOG0015125
HOG0010750	HOG0014264
HOG0010752	HOG0013573
HOG0010754	HOG0011696
HOG0010754	HOG0011990
HOG0010754	HOG0012875
HOG0010754	HOG0015039
HOG0010756	HOG0014389
HOG0010758	HOG0012816
HOG0010760	HOG0012843
HOG0010761	HOG0011356
HOG0010761	HOG0011397
HOG0010761	HOG0012641
HOG0010761	HOG0013701
HOG0010761	HOG0013727
HOG0010761	HOG0013781
HOG0010761	HOG0013878
HOG0010761	HOG0014010
HOG0010761	HOG0015227
HOG0010765	HOG0011454
HOG0010765	HOG0011790
HOG0010765	HOG0012857
HOG0010765	HOG0013644
HOG0010765	HOG0014853
HOG0010765	HOG0015419
HOG0010765	HOG0016060
HOG0010766	HOG0011069
HOG0010766	HOG0011164
HOG0010766	HOG0011339
HOG0010766	HOG0012082
HOG0010766	HOG0012351
HOG0010766	HOG0012365
HOG0010766	HOG0012590
HOG0010766	HOG0013054
HOG0010766	HOG0013976
HOG0010766	HOG0015325
HOG0010766	HOG0015580
HOG0010766	HOG0016127
HOG0010767	HOG0012467
HOG0010768	HOG0014168
HOG0010769	HOG0012957
HOG0010770	HOG0011594
HOG0010770	HOG0013083
HOG0010770	HOG0013101
HOG0010770	HOG0013159
HOG0010770	HOG0013741
HOG0010770	HOG0014229
HOG0010770	HOG0014747
HOG0010770	HOG0016134
HOG0010773	HOG0013530
HOG0010773	HOG0013866
HOG0010773	HOG0013904
HOG0010774	HOG0011089
HOG0010774	HOG0015066
HOG0010774	HOG0015130
HOG0010777	HOG0013359
HOG0010778	HOG0013551
HOG0010781	HOG0011647
HOG0010781	HOG0012011
HOG0010781	HOG0012500
HOG0010781	HOG0012785
HOG0010781	HOG0012843
HOG0010781	HOG0012897
HOG0010781	HOG0013443
HOG0010782	HOG0010799
HOG0010782	HOG0010865
HOG0010782	HOG0010866
HOG0010782	HOG0010917
HOG0010782	HOG0010978
HOG0010782	HOG0011081
HOG0010782	HOG0011151
HOG0010782	HOG0011171
HOG0010782	HOG0011194
HOG0010782	HOG0011344
HOG0010782	HOG0011441
HOG0010782	HOG0011620
HOG0010782	HOG0011837
HOG0010782	HOG0012030
HOG0010782	HOG0012247
HOG0010782	HOG0012264
HOG0010782	HOG0012297
HOG0010782	HOG0012301
HOG0010782	HOG0012399
HOG0010782	HOG0012411
HOG0010782	HOG0012429
HOG0010782	HOG0012506
HOG0010782	HOG0012566
HOG0010782	HOG0012596
HOG0010782	HOG0012607
HOG0010782	HOG0012612
HOG0010782	HOG0012616
HOG0010782	HOG0012636
HOG0010782	HOG0012961
HOG0010782	HOG0013031
HOG0010782	HOG0013231
HOG0010782	HOG0013291
HOG0010782	HOG0013592
HOG0010782	HOG0013598
HOG0010782	HOG0013604
HOG0010782	HOG0013688
HOG0010782	HOG0013709
HOG0010782	HOG0013902
HOG0010782	HOG0013912
HOG0010782	HOG0013989
HOG0010782	HOG0014072
HOG0010782	HOG0014200
HOG0010782	HOG0014211
HOG0010782	HOG0014265
HOG0010782	HOG0014283
HOG0010782	HOG0014635
HOG0010782	HOG0014722
HOG0010782	HOG0014832
HOG0010783	HOG0013446
HOG0010783	HOG0013635
HOG0010784	HOG0011399
HOG0010784	HOG0012397
HOG0010784	HOG0012879
HOG0010784	HOG0015622
HOG0010785	HOG0011112
HOG0010785	HOG0011201
HOG0010785	HOG0012426
HOG0010785	HOG0014764
HOG0010785	HOG0015651
HOG0010786	HOG0012651
HOG0010786	HOG0015048
HOG0010789	HOG0011409
HOG0010789	HOG0011923
HOG0010789	HOG0011972
HOG0010789	HOG0013181
HOG0010789	HOG0013405
HOG0010789	HOG0014293
HOG0010789	HOG0015050
HOG0010789	HOG0015605
HOG0010793	HOG0010795
HOG0010793	HOG0012121
HOG0010793	HOG0012154
HOG0010793	HOG0012176
HOG0010793	HOG0012248
HOG0010793	HOG0013142
HOG0010793	HOG0013261
HOG0010793	HOG0013438
HOG0010793	HOG0013676
HOG0010793	HOG0014130
HOG0010793	HOG0014933
HOG0010793	HOG0015244
HOG0010793	HOG0016672
HOG0010793	HOG0017254
HOG0010794	HOG0012248
HOG0010794	HOG0013233
HOG0010794	HOG0013439
HOG0010794	HOG0016634
HOG0010795	HOG0010947
HOG0010795	HOG0011353
HOG0010795	HOG0012083
HOG0010795	HOG0012116
HOG0010795	HOG0012248
HOG0010795	HOG0012831
HOG0010795	HOG0013142
HOG0010795	HOG0013548
HOG0010795	HOG0013676
HOG0010795	HOG0014373
HOG0010795	HOG0015074
HOG0010795	HOG0015119
HOG0010795	HOG0015134
HOG0010795	HOG0015244
HOG0010795	HOG0015746
HOG0010795	HOG0015774
HOG0010795	HOG0015801
HOG0010795	HOG0016565
HOG0010797	HOG0012457
HOG0010799	HOG0010865
HOG0010799	HOG0010866
HOG0010799	HOG0010917
HOG0010799	HOG0010930
HOG0010799	HOG0010978
HOG0010799	HOG0011081
HOG0010799	HOG0011194
HOG0010799	HOG0011441
HOG0010799	HOG0011447
HOG0010799	HOG0011529
HOG0010799	HOG0011620
HOG0010799	HOG0011701
HOG0010799	HOG0011837
HOG0010799	HOG0012030
HOG0010799	HOG0012247
HOG0010799	HOG0012264
HOG0010799	HOG0012297
HOG0010799	HOG0012301
HOG0010799	HOG0012385
HOG0010799	HOG0012399
HOG0010799	HOG0012411
HOG0010799	HOG0012429
HOG0010799	HOG0012506
HOG0010799	HOG0012566
HOG0010799	HOG0012596
HOG0010799	HOG0012607
HOG0010799	HOG0012612
HOG0010799	HOG0012616
HOG0010799	HOG0012636
HOG0010799	HOG0013031
HOG0010799	HOG0013068
HOG0010799	HOG0013097
HOG0010799	HOG0013231
HOG0010799	HOG0013291
HOG0010799	HOG0013310
HOG0010799	HOG0013598
HOG0010799	HOG0013604
HOG0010799	HOG0013688
HOG0010799	HOG0013709
HOG0010799	HOG0013828
HOG0010799	HOG0013883
HOG0010799	HOG0013912
HOG0010799	HOG0013989
HOG0010799	HOG0013991
HOG0010799	HOG0014049
HOG0010799	HOG0014072
HOG0010799	HOG0014107
HOG0010799	HOG0014200
HOG0010799	HOG0014211
HOG0010799	HOG0014265
HOG0010799	HOG0014283
HOG0010799	HOG0014613
HOG0010799	HOG0014977
HOG0010799	HOG0015230
HOG0010799	HOG0015422
HOG0010799	HOG0015575
HOG0010800	HOG0010841
HOG0010800	HOG0010852
HOG0010800	HOG0010995
HOG0010800	HOG0011077
HOG0010800	HOG0011121
HOG0010800	HOG0011153
HOG0010800	HOG0011362
HOG0010800	HOG0011485
HOG0010800	HOG0011495
HOG0010800	HOG0011511
HOG0010800	HOG0011537
HOG0010800	HOG0011964
HOG0010800	HOG0011965
HOG0010800	HOG0012096
HOG0010800	HOG0012352
HOG0010800	HOG0012386
HOG0010800	HOG0012570
HOG0010800	HOG0012885
HOG0010800	HOG0013168
HOG0010800	HOG0013263
HOG0010801	HOG0011121
HOG0010801	HOG0011511
HOG0010801	HOG0013687
HOG0010801	HOG0014329
HOG0010806	HOG0014199
HOG0010808	HOG0011808
HOG0010808	HOG0014945
HOG0010813	HOG0014305
HOG0010814	HOG0011111
HOG0010814	HOG0011518
HOG0010814	HOG0011862
HOG0010814	HOG0011972
HOG0010814	HOG0013085
HOG0010818	HOG0011353
HOG0010818	HOG0012116
HOG0010818	HOG0012248
HOG0010818	HOG0015134
HOG0010820	HOG0011605
HOG0010820	HOG0012044
HOG0010820	HOG0012393
HOG0010820	HOG0012415
HOG0010820	HOG0012522
HOG0010820	HOG0013041
HOG0010820	HOG0013499
HOG0010820	HOG0013519
HOG0010820	HOG0014027
HOG0010820	HOG0014220
HOG0010820	HOG0014251
HOG0010820	HOG0014737
HOG0010820	HOG0015088
HOG0010821	HOG0010927
HOG0010821	HOG0011205
HOG0010821	HOG0011651
HOG0010821	HOG0011753
HOG0010821	HOG0012439
HOG0010821	HOG0012470
HOG0010821	HOG0013105
HOG0010821	HOG0013986
HOG0010821	HOG0014555
HOG0010822	HOG0011075
HOG0010822	HOG0011661
HOG0010822	HOG0012179
HOG0010822	HOG0012321
HOG0010822	HOG0013124
HOG0010822	HOG0014037
HOG0010822	HOG0014166
HOG0010822	HOG0014879
HOG0010822	HOG0016136
HOG0010822	HOG0016564
HOG0010824	HOG0012658
HOG0010825	HOG0010864
HOG0010825	HOG0011162
HOG0010825	HOG0012387
HOG0010825	HOG0012505
HOG0010825	HOG0013057
HOG0010825	HOG0013426
HOG0010825	HOG0013456
HOG0010825	HOG0014168
HOG0010825	HOG0014789
HOG0010825	HOG0014853
HOG0010826	HOG0012896
HOG0010826	HOG0013280
HOG0010826	HOG0017456
HOG0010830	HOG0011773
HOG0010830	HOG0014055
HOG0010830	HOG0014137
HOG0010831	HOG0011345
HOG0010831	HOG0011550
HOG0010831	HOG0011778
HOG0010831	HOG0012287
HOG0010831	HOG0012800
HOG0010831	HOG0012946
HOG0010831	HOG0013182
HOG0010831	HOG0013481
HOG0010831	HOG0013620
HOG0010831	HOG0014051
HOG0010831	HOG0014805
HOG0010831	HOG0015744
HOG0010831	HOG0016210
HOG0010834	HOG0010976
HOG0010834	HOG0011595
HOG0010834	HOG0012007
HOG0010834	HOG0012136
HOG0010834	HOG0012372
HOG0010834	HOG0012497
HOG0010834	HOG0013285
HOG0010834	HOG0013442
HOG0010834	HOG0014070
HOG0010834	HOG0014286
HOG0010834	HOG0015813
HOG0010834	HOG0016045
HOG0010839	HOG0011068
HOG0010839	HOG0011075
HOG0010839	HOG0011094
HOG0010839	HOG0011589
HOG0010839	HOG0011677
HOG0010839	HOG0011720
HOG0010839	HOG0012179
HOG0010839	HOG0012292
HOG0010839	HOG0012321
HOG0010839	HOG0012494
HOG0010839	HOG0012807
HOG0010839	HOG0013953
HOG0010839	HOG0014037
HOG0010839	HOG0014245
HOG0010839	HOG0015068
HOG0010839	HOG0015091
HOG0010839	HOG0015111
HOG0010839	HOG0015397
HOG0010839	HOG0015625
HOG0010839	HOG0016236
HOG0010840	HOG0010864
HOG0010840	HOG0010997
HOG0010840	HOG0011162
HOG0010840	HOG0011389
HOG0010840	HOG0011674
HOG0010840	HOG0012202
HOG0010840	HOG0012224
HOG0010840	HOG0012287
HOG0010840	HOG0012425
HOG0010840	HOG0012875
HOG0010840	HOG0012880
HOG0010840	HOG0012946
HOG0010840	HOG0013335
HOG0010840	HOG0013356
HOG0010840	HOG0013426
HOG0010840	HOG0013456
HOG0010840	HOG0013481
HOG0010840	HOG0013566
HOG0010840	HOG0013620
HOG0010840	HOG0013718
HOG0010840	HOG0015818
HOG0010840	HOG0016035
HOG0010841	HOG0010852
HOG0010841	HOG0010995
HOG0010841	HOG0011077
HOG0010841	HOG0011153
HOG0010841	HOG0011362
HOG0010841	HOG0011485
HOG0010841	HOG0011495
HOG0010841	HOG0011511
HOG0010841	HOG0011537
HOG0010841	HOG0011539
HOG0010841	HOG0011568
HOG0010841	HOG0011575
HOG0010841	HOG0011965
HOG0010841	HOG0012039
HOG0010841	HOG0012096
HOG0010841	HOG0012205
HOG0010841	HOG0012352
HOG0010841	HOG0012386
HOG0010841	HOG0012570
HOG0010841	HOG0012574
HOG0010841	HOG0012576
HOG0010841	HOG0012885
HOG0010841	HOG0013168
HOG0010841	HOG0014906
HOG0010841	HOG0015014
HOG0010841	HOG0015233
HOG0010841	HOG0016077
HOG0010842	HOG0010897
HOG0010842	HOG0011400
HOG0010842	HOG0012129
HOG0010842	HOG0012562
HOG0010842	HOG0012902
HOG0010842	HOG0013207
HOG0010842	HOG0013465
HOG0010842	HOG0013625
HOG0010842	HOG0014023
HOG0010842	HOG0014757
HOG0010843	HOG0017235
HOG0010844	HOG0010914
HOG0010844	HOG0011302
HOG0010844	HOG0012065
HOG0010844	HOG0012341
HOG0010844	HOG0013818
HOG0010844	HOG0014532
HOG0010844	HOG0015069
HOG0010844	HOG0015175
HOG0010845	HOG0012407
HOG0010845	HOG0012900
HOG0010845	HOG0013113
HOG0010846	HOG0014243
HOG0010847	HOG0012523
HOG0010848	HOG0010927
HOG0010848	HOG0012900
HOG0010848	HOG0013408
HOG0010849	HOG0011924
HOG0010849	HOG0012433
HOG0010852	HOG0010995
HOG0010852	HOG0011077
HOG0010852	HOG0011121
HOG0010852	HOG0011153
HOG0010852	HOG0011362
HOG0010852	HOG0011485
HOG0010852	HOG0011495
HOG0010852	HOG0011511
HOG0010852	HOG0011537
HOG0010852	HOG0011539
HOG0010852	HOG0011568
HOG0010852	HOG0011575
HOG0010852	HOG0011965
HOG0010852	HOG0012039
HOG0010852	HOG0012096
HOG0010852	HOG0012205
HOG0010852	HOG0012352
HOG0010852	HOG0012386
HOG0010852	HOG0012570
HOG0010852	HOG0012574
HOG0010852	HOG0013168
HOG0010852	HOG0015014
HOG0010852	HOG0015233
HOG0010852	HOG0016077
HOG0010854	HOG0011850
HOG0010854	HOG0013420
HOG0010855	HOG0011883
HOG0010855	HOG0012129
HOG0010855	HOG0013207
HOG0010855	HOG0013387
HOG0010855	HOG0013625
HOG0010855	HOG0013789
HOG0010855	HOG0014032
HOG0010855	HOG0014276
HOG0010855	HOG0015482
HOG0010855	HOG0015741
HOG0010855	HOG0016109
HOG0010856	HOG0011909
HOG0010856	HOG0012974
HOG0010856	HOG0013069
HOG0010856	HOG0014919
HOG0010857	HOG0012357
HOG0010857	HOG0014209
HOG0010860	HOG0011460
HOG0010860	HOG0012178
HOG0010860	HOG0012566
HOG0010860	HOG0013013
HOG0010860	HOG0013310
HOG0010860	HOG0015588
HOG0010861	HOG0012272
HOG0010863	HOG0011121
HOG0010863	HOG0011588
HOG0010863	HOG0016077
HOG0010864	HOG0010887
HOG0010864	HOG0010994
HOG0010864	HOG0010997
HOG0010864	HOG0011162
HOG0010864	HOG0011168
HOG0010864	HOG0011345
HOG0010864	HOG0011454
HOG0010864	HOG0011550
HOG0010864	HOG0011674
HOG0010864	HOG0011778
HOG0010864	HOG0011804
HOG0010864	HOG0012224
HOG0010864	HOG0012287
HOG0010864	HOG0012425
HOG0010864	HOG0012558
HOG0010864	HOG0012875
HOG0010864	HOG0012911
HOG0010864	HOG0012946
HOG0010864	HOG0013057
HOG0010864	HOG0013335
HOG0010864	HOG0013456
HOG0010864	HOG0013481
HOG0010864	HOG0013620
HOG0010864	HOG0013718
HOG0010864	HOG0014168
HOG0010864	HOG0014697
HOG0010864	HOG0014873
HOG0010865	HOG0010866
HOG0010865	HOG0010917
HOG0010865	HOG0010930
HOG0010865	HOG0010978
HOG0010865	HOG0011081
HOG0010865	HOG0011151
HOG0010865	HOG0011194
HOG0010865	HOG0011441
HOG0010865	HOG0011447
HOG0010865	HOG0011529
HOG0010865	HOG0011620
HOG0010865	HOG0011701
HOG0010865	HOG0011731
HOG0010865	HOG0011837
HOG0010865	HOG0012020
HOG0010865	HOG0012030
HOG0010865	HOG0012066
HOG0010865	HOG0012247
HOG0010865	HOG0012264
HOG0010865	HOG0012297
HOG0010865	HOG0012301
HOG0010865	HOG0012399
HOG0010865	HOG0012411
HOG0010865	HOG0012416
HOG0010865	HOG0012429
HOG0010865	HOG0012506
HOG0010865	HOG0012566
HOG0010865	HOG0012596
HOG0010865	HOG0012607
HOG0010865	HOG0012612
HOG0010865	HOG0012616
HOG0010865	HOG0012636
HOG0010865	HOG0012649
HOG0010865	HOG0013031
HOG0010865	HOG0013231
HOG0010865	HOG0013291
HOG0010865	HOG0013310
HOG0010865	HOG0013592
HOG0010865	HOG0013598
HOG0010865	HOG0013604
HOG0010865	HOG0013628
HOG0010865	HOG0013709
HOG0010865	HOG0013883
HOG0010865	HOG0013902
HOG0010865	HOG0013912
HOG0010865	HOG0014072
HOG0010865	HOG0014112
HOG0010865	HOG0014200
HOG0010865	HOG0014206
HOG0010865	HOG0014211
HOG0010865	HOG0014265
HOG0010865	HOG0014283
HOG0010865	HOG0014635
HOG0010865	HOG0014722
HOG0010865	HOG0015550
HOG0010865	HOG0016581
HOG0010866	HOG0010917
HOG0010866	HOG0010930
HOG0010866	HOG0010978
HOG0010866	HOG0011081
HOG0010866	HOG0011151
HOG0010866	HOG0011194
HOG0010866	HOG0011441
HOG0010866	HOG0011447
HOG0010866	HOG0011620
HOG0010866	HOG0011701
HOG0010866	HOG0011837
HOG0010866	HOG0012030
HOG0010866	HOG0012247
HOG0010866	HOG0012264
HOG0010866	HOG0012297
HOG0010866	HOG0012301
HOG0010866	HOG0012411
HOG0010866	HOG0012429
HOG0010866	HOG0012506
HOG0010866	HOG0012566
HOG0010866	HOG0012612
HOG0010866	HOG0012630
HOG0010866	HOG0013291
HOG0010866	HOG0013590
HOG0010866	HOG0013598
HOG0010866	HOG0013604
HOG0010866	HOG0013883
HOG0010866	HOG0013912
HOG0010866	HOG0013989
HOG0010866	HOG0014072
HOG0010866	HOG0014078
HOG0010866	HOG0014146
HOG0010866	HOG0014200
HOG0010866	HOG0014211
HOG0010866	HOG0014265
HOG0010866	HOG0014613
HOG0010866	HOG0014841
HOG0010866	HOG0015575
HOG0010867	HOG0011157
HOG0010867	HOG0011317
HOG0010867	HOG0012102
HOG0010867	HOG0012271
HOG0010867	HOG0013585
HOG0010868	HOG0011418
HOG0010868	HOG0011844
HOG0010868	HOG0014685
HOG0010868	HOG0014941
HOG0010868	HOG0014989
HOG0010871	HOG0014839
HOG0010872	HOG0013247
HOG0010872	HOG0015020
HOG0010872	HOG0015198
HOG0010873	HOG0012076
HOG0010876	HOG0010994
HOG0010878	HOG0011505
HOG0010878	HOG0011721
HOG0010878	HOG0014232
HOG0010881	HOG0011158
HOG0010881	HOG0012973
HOG0010881	HOG0014960
HOG0010881	HOG0015753
HOG0010882	HOG0011334
HOG0010882	HOG0013039
HOG0010883	HOG0013558
HOG0010883	HOG0014347
HOG0010883	HOG0015277
HOG0010885	HOG0011706
HOG0010887	HOG0010994
HOG0010887	HOG0010997
HOG0010887	HOG0011162
HOG0010887	HOG0011454
HOG0010887	HOG0011628
HOG0010887	HOG0011658
HOG0010887	HOG0011778
HOG0010887	HOG0011804
HOG0010887	HOG0011872
HOG0010887	HOG0011922
HOG0010887	HOG0012202
HOG0010887	HOG0012287
HOG0010887	HOG0012425
HOG0010887	HOG0012500
HOG0010887	HOG0012785
HOG0010887	HOG0012843
HOG0010887	HOG0012875
HOG0010887	HOG0012946
HOG0010887	HOG0013029
HOG0010887	HOG0013057
HOG0010887	HOG0013356
HOG0010887	HOG0013394
HOG0010887	HOG0013456
HOG0010887	HOG0013481
HOG0010887	HOG0013483
HOG0010887	HOG0013514
HOG0010887	HOG0013620
HOG0010887	HOG0013624
HOG0010887	HOG0013718
HOG0010887	HOG0014873
HOG0010888	HOG0011850
HOG0010889	HOG0012065
HOG0010889	HOG0012341
HOG0010889	HOG0014187
HOG0010889	HOG0015069
HOG0010890	HOG0014807
HOG0010891	HOG0014731
HOG0010892	HOG0011036
HOG0010892	HOG0011665
HOG0010892	HOG0012489
HOG0010892	HOG0012786
HOG0010892	HOG0013800
HOG0010892	HOG0013845
HOG0010892	HOG0014983
HOG0010892	HOG0015043
HOG0010892	HOG0015417
HOG0010892	HOG0016932
HOG0010893	HOG0011315
HOG0010893	HOG0011368
HOG0010893	HOG0011605
HOG0010893	HOG0011606
HOG0010893	HOG0011656
HOG0010893	HOG0011813
HOG0010893	HOG0012231
HOG0010893	HOG0012241
HOG0010893	HOG0012502
HOG0010893	HOG0012516
HOG0010893	HOG0012522
HOG0010893	HOG0012829
HOG0010893	HOG0012861
HOG0010893	HOG0013041
HOG0010893	HOG0013084
HOG0010893	HOG0013459
HOG0010893	HOG0013910
HOG0010893	HOG0014220
HOG0010893	HOG0014574
HOG0010893	HOG0015412
HOG0010894	HOG0015552
HOG0010896	HOG0010921
HOG0010896	HOG0013041
HOG0010896	HOG0013084
HOG0010896	HOG0014298
HOG0010896	HOG0014737
HOG0010896	HOG0015162
HOG0010897	HOG0011365
HOG0010897	HOG0011483
HOG0010897	HOG0011988
HOG0010897	HOG0012562
HOG0010897	HOG0012624
HOG0010897	HOG0014111
HOG0010897	HOG0015013
HOG0010897	HOG0015140
HOG0010897	HOG0016091
HOG0010897	HOG0016236
HOG0010897	HOG0016847
HOG0010899	HOG0011026
HOG0010899	HOG0011124
HOG0010899	HOG0011472
HOG0010899	HOG0011898
HOG0010899	HOG0014535
HOG0010899	HOG0014775
HOG0010899	HOG0014895
HOG0010899	HOG0015536
HOG0010901	HOG0011872
HOG0010901	HOG0013356
HOG0010903	HOG0014606
HOG0010904	HOG0011075
HOG0010904	HOG0011820
HOG0010904	HOG0011849
HOG0010904	HOG0012967
HOG0010904	HOG0013085
HOG0010904	HOG0013400
HOG0010904	HOG0013983
HOG0010904	HOG0014352
HOG0010904	HOG0015397
HOG0010905	HOG0010974
HOG0010905	HOG0012172
HOG0010905	HOG0014626
HOG0010905	HOG0015284
HOG0010906	HOG0011441
HOG0010906	HOG0011547
HOG0010906	HOG0011592
HOG0010906	HOG0012264
HOG0010906	HOG0012301
HOG0010906	HOG0012399
HOG0010906	HOG0012506
HOG0010906	HOG0012636
HOG0010906	HOG0012917
HOG0010906	HOG0013068
HOG0010906	HOG0013224
HOG0010906	HOG0013231
HOG0010906	HOG0013291
HOG0010906	HOG0013310
HOG0010906	HOG0013592
HOG0010906	HOG0013902
HOG0010906	HOG0013912
HOG0010906	HOG0013991
HOG0010906	HOG0014284
HOG0010906	HOG0014676
HOG0010906	HOG0014722
HOG0010907	HOG0011376
HOG0010908	HOG0015677
HOG0010908	HOG0016930
HOG0010909	HOG0012021
HOG0010909	HOG0013338
HOG0010909	HOG0014929
HOG0010914	HOG0012065
HOG0010916	HOG0013301
HOG0010916	HOG0013321
HOG0010916	HOG0013804
HOG0010917	HOG0010930
HOG0010917	HOG0010978
HOG0010917	HOG0011081
HOG0010917	HOG0011194
HOG0010917	HOG0011441
HOG0010917	HOG0011620
HOG0010917	HOG0011701
HOG0010917	HOG0011731
HOG0010917	HOG0011837
HOG0010917	HOG0012066
HOG0010917	HOG0012247
HOG0010917	HOG0012264
HOG0010917	HOG0012297
HOG0010917	HOG0012301
HOG0010917	HOG0012399
HOG0010917	HOG0012411
HOG0010917	HOG0012461
HOG0010917	HOG0012566
HOG0010917	HOG0012596
HOG0010917	HOG0012607
HOG0010917	HOG0012612
HOG0010917	HOG0012616
HOG0010917	HOG0012636
HOG0010917	HOG0013031
HOG0010917	HOG0013231
HOG0010917	HOG0013291
HOG0010917	HOG0013592
HOG0010917	HOG0013598
HOG0010917	HOG0013604
HOG0010917	HOG0013709
HOG0010917	HOG0013902
HOG0010917	HOG0013912
HOG0010917	HOG0014072
HOG0010917	HOG0014112
HOG0010917	HOG0014200
HOG0010917	HOG0014211
HOG0010917	HOG0014265
HOG0010917	HOG0014283
HOG0010917	HOG0014613
HOG0010918	HOG0011417
HOG0010918	HOG0012837
HOG0010919	HOG0011223
HOG0010919	HOG0012992
HOG0010919	HOG0013782
HOG0010920	HOG0012033
HOG0010920	HOG0013305
HOG0010920	HOG0016248
HOG0010921	HOG0011315
HOG0010921	HOG0013393
HOG0010921	HOG0013485
HOG0010921	HOG0013829
HOG0010921	HOG0014737
HOG0010924	HOG0012547
HOG0010927	HOG0011205
HOG0010927	HOG0011483
HOG0010927	HOG0011602
HOG0010927	HOG0011661
HOG0010927	HOG0011753
HOG0010927	HOG0012439
HOG0010927	HOG0012900
HOG0010927	HOG0013105
HOG0010927	HOG0013126
HOG0010927	HOG0013646
HOG0010927	HOG0013692
HOG0010927	HOG0014111
HOG0010927	HOG0014166
HOG0010927	HOG0014388
HOG0010927	HOG0014659
HOG0010927	HOG0014835
HOG0010927	HOG0015054
HOG0010927	HOG0015106
HOG0010927	HOG0015480
HOG0010927	HOG0015625
HOG0010927	HOG0016572
HOG0010930	HOG0010978
HOG0010930	HOG0011081
HOG0010930	HOG0011154
HOG0010930	HOG0011194
HOG0010930	HOG0011620
HOG0010930	HOG0011624
HOG0010930	HOG0011983
HOG0010930	HOG0012030
HOG0010930	HOG0012264
HOG0010930	HOG0012411
HOG0010930	HOG0012429
HOG0010930	HOG0012506
HOG0010930	HOG0012612
HOG0010930	HOG0013310
HOG0010930	HOG0013392
HOG0010930	HOG0013709
HOG0010930	HOG0013883
HOG0010930	HOG0014072
HOG0010930	HOG0014107
HOG0010930	HOG0014146
HOG0010930	HOG0014613
HOG0010930	HOG0014722
HOG0010930	HOG0014841
HOG0010930	HOG0015588
HOG0010931	HOG0012120
HOG0010931	HOG0012475
HOG0010933	HOG0015513
HOG0010937	HOG0011160
HOG0010938	HOG0011225
HOG0010940	HOG0011515
HOG0010940	HOG0011858
HOG0010940	HOG0012241
HOG0010940	HOG0013346
HOG0010940	HOG0014093
HOG0010940	HOG0014101
HOG0010940	HOG0014812
HOG0010940	HOG0015088
HOG0010941	HOG0011749
HOG0010944	HOG0011119
HOG0010944	HOG0012622
HOG0010944	HOG0013564
HOG0010944	HOG0014132
HOG0010946	HOG0011185
HOG0010946	HOG0013308
HOG0010947	HOG0011435
HOG0010947	HOG0011849
HOG0010947	HOG0011864
HOG0010947	HOG0012101
HOG0010947	HOG0012120
HOG0010947	HOG0012322
HOG0010947	HOG0013294
HOG0010947	HOG0013339
HOG0010947	HOG0013400
HOG0010947	HOG0013914
HOG0010947	HOG0014373
HOG0010948	HOG0011061
HOG0010948	HOG0011560
HOG0010948	HOG0013184
HOG0010948	HOG0016725
HOG0010949	HOG0011430
HOG0010950	HOG0013091
HOG0010950	HOG0013262
HOG0010950	HOG0013294
HOG0010950	HOG0013864
HOG0010950	HOG0014109
HOG0010950	HOG0014137
HOG0010951	HOG0011988
HOG0010951	HOG0012398
HOG0010951	HOG0014308
HOG0010951	HOG0015074
HOG0010952	HOG0011993
HOG0010952	HOG0012398
HOG0010952	HOG0013806
HOG0010953	HOG0011487
HOG0010953	HOG0016218
